,reliable_sensor1,reliable_sensor2,reliable_sensor3,reliable_sensor4,unreliable_sensor1,unreliable_sensor2,unreliable_sensor3,unreliable_sensor4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,time,electricity_price,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,c1,c2,c3,c4,o1,outside
1200,motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('r35', 0)","('c3', 0)",0,0,0,0,13:00:15,0.7237977205924958,0,1,1,0,0,0,1,0,0,3,1,0,1,0,1,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0
1201,motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('c4', 3)","('c3', 0)",0,0,0,0,13:00:30,0.7385691026454039,0,1,1,0,0,0,1,0,0,3,1,0,1,0,1,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0
1202,motion,no motion,motion,no motion,no motion,no motion,no motion,motion,"('r35', 0)","('c3', 0)",0,0,0,0,13:00:45,0.7237977205924958,0,1,1,0,0,0,0,0,0,3,1,0,1,0,1,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0
1203,motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 3)","('c3', 0)",0,0,0,0,13:01:00,0.7237977205924958,1,1,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0
1204,motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('c4', 3)","('c3', 0)",0,0,0,0,13:01:15,0.7385691026454039,0,1,1,0,0,0,0,0,0,3,1,0,1,0,1,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0
1205,motion,no motion,motion,no motion,motion,no motion,no motion,no motion,"('c4', 3)","('r10', 3)",0,0,0,0,13:01:30,0.7237977205924958,0,1,0,0,0,0,1,0,0,3,1,0,1,0,1,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0
1206,motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c2', 1)","('c3', 0)",0,0,0,0,13:01:45,0.7237977205924958,0,1,0,0,0,0,0,0,1,3,1,0,0,0,1,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,1,0,2,0,0
1207,motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('c4', 2)","('r15', 1)",1,1,0,0,13:02:00,0.7237977205924958,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1,1,0,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,2,0,2,0,0
1208,motion,no motion,motion,motion,motion,motion,motion,no motion,"('o1', 0)","('c3', 1)",0,1,0,0,13:02:15,0.7385691026454039,0,1,0,1,0,0,0,0,0,3,1,0,0,0,1,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,1,1,2,0,0
1209,motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('c4', 2)","('c3', 1)",0,0,0,0,13:02:30,0.7536419414749019,0,2,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,1,1,2,0,0
1210,motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('r29', 0)","('c3', 0)",0,1,0,0,13:02:45,0.7536419414749019,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,2,2,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,2,2,0
1211,motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('r29', 0)","('c3', 0)",0,0,0,0,13:03:00,0.7536419414749019,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,0,2,2,0
1212,motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('r29', 0)","('r15', 1)",0,0,1,0,13:03:15,0.769022389260104,1,0,0,0,0,0,1,0,0,3,1,0,0,0,1,1,0,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,2,0,2,1,0
1213,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r30', 0)","('r15', 1)",0,0,0,0,13:03:30,0.7847167237348001,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,1,0,3,1,0
1214,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('r30', 0)","('c3', 0)",0,1,0,0,13:03:45,0.769022389260104,0,1,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,3,0,0,3,1,0
1215,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r30', 0)","('r11', 1)",0,0,0,0,13:04:00,0.769022389260104,0,1,0,0,0,0,1,0,0,3,1,0,0,0,1,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,3,1,0
1216,motion,no motion,motion,motion,motion,no motion,no motion,no motion,"('r29', 0)","('r11', 1)",0,0,0,0,13:04:15,0.7847167237348001,0,1,0,0,0,0,1,0,0,3,1,0,0,0,1,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,3,1,0
1217,motion,no motion,no motion,motion,motion,no motion,no motion,no motion,"('r30', 0)","('r11', 1)",0,0,0,0,13:04:30,0.7847167237348001,0,1,0,0,0,0,1,0,0,3,1,0,0,0,1,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,3,1,0
1218,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('r30', 0)","('r11', 1)",0,0,0,0,13:04:45,0.7847167237348001,0,1,0,0,0,0,2,0,0,3,1,0,0,0,1,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,3,1,0
1219,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r29', 0)","('r11', 1)",0,0,0,0,13:05:00,0.7847167237348001,0,1,0,0,0,0,2,0,0,3,1,0,0,0,1,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,3,1,0
1220,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r30', 0)","('r11', 1)",0,0,0,0,13:05:15,0.800731350749796,0,1,0,0,0,0,2,0,0,3,1,0,0,0,1,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,3,1,0
1221,motion,no motion,motion,motion,motion,no motion,no motion,no motion,"('r29', 0)","('r11', 1)",0,0,0,0,13:05:30,0.7847167237348001,0,1,0,0,0,0,2,0,0,3,1,0,0,0,1,1,0,2,2,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,3,1,0
1222,motion,no motion,motion,motion,motion,no motion,no motion,no motion,"('r29', 0)","('c3', 1)",0,0,0,0,13:05:45,0.769022389260104,0,1,0,0,0,0,2,0,0,3,1,0,0,0,1,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,3,1,0
1223,no motion,no motion,motion,no motion,motion,no motion,no motion,no motion,"('r29', 0)","('r15', 1)",0,0,0,0,13:06:00,0.7847167237348001,0,1,0,0,0,0,2,0,0,3,1,0,0,0,1,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,3,2,0
1224,motion,no motion,motion,motion,motion,motion,no motion,motion,"('c4', 2)","('r15', 1)",0,0,0,0,13:06:15,0.800731350749796,0,1,0,0,0,0,2,0,0,3,1,0,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,2,2,0
1225,motion,no motion,motion,motion,motion,motion,no motion,no motion,"('c4', 1)","('c3', 1)",0,0,0,0,13:06:30,0.8170728068875469,0,1,0,0,0,0,2,0,0,3,1,0,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,1,3,0
1226,motion,no motion,motion,motion,motion,motion,no motion,no motion,"('r35', 0)","('c3', 2)",0,0,0,0,13:06:45,0.8337477621301499,0,1,0,0,0,0,2,0,0,2,1,0,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,2,3,1,0
1227,motion,no motion,motion,motion,motion,no motion,no motion,no motion,"('r35', 0)","('c3', 1)",0,1,0,0,13:07:00,0.8507630225817856,0,1,0,0,0,0,2,0,0,2,2,0,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0,1,2,1,0
1228,motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('r35', 0)","('c3', 2)",0,0,0,0,13:07:15,0.8507630225817856,0,1,0,0,0,0,2,0,0,2,2,0,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0,2,2,0,0
1229,motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('r35', 0)","('r11', 2)",0,0,0,0,13:07:30,0.8507630225817856,0,1,0,0,0,0,2,0,0,2,2,0,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0,1,2,1,0
1230,motion,no motion,motion,motion,motion,no motion,no motion,no motion,"('r35', 0)","('r11', 2)",0,0,0,0,13:07:45,0.8507630225817856,0,1,0,0,0,0,2,0,0,2,2,0,0,0,1,2,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,2,0,0,2,1,0
1231,motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('c4', 4)","('r11', 2)",0,0,0,0,13:08:00,0.86812553324672,0,1,0,0,0,0,2,0,0,2,2,0,0,0,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,4,0,0
1232,motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('c4', 4)","('r11', 2)",0,0,0,0,13:08:15,0.86812553324672,0,1,1,0,0,0,2,0,0,2,2,0,0,0,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,4,0,0
1233,motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('c4', 4)","('c3', 0)",0,0,0,0,13:08:30,0.885842380864,0,1,0,0,0,0,3,0,0,2,2,0,0,0,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,4,0,0
1234,motion,no motion,motion,motion,motion,no motion,no motion,no motion,"('c4', 4)","('r10', 2)",0,0,0,0,13:08:45,0.86812553324672,0,1,0,0,0,0,3,0,0,2,2,0,0,0,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,4,0,0
1235,motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('r29', 0)","('c3', 0)",0,0,0,0,13:09:00,0.8507630225817856,0,1,0,0,0,0,3,0,0,2,2,0,0,0,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,4,0,0
1236,motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('c4', 4)","('r11', 2)",0,0,0,0,13:09:15,0.86812553324672,0,1,0,0,0,0,3,0,0,2,2,0,0,0,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,4,0,0
1237,motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,"('r28', 0)","('r11', 2)",0,0,0,0,13:09:30,0.8507630225817856,0,1,0,0,0,0,3,0,0,2,2,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,3,1,0
1238,motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('r28', 0)","('c3', 2)",0,0,0,0,13:09:45,0.8507630225817856,0,1,0,0,0,0,3,0,0,2,2,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,2,3,1,0
1239,motion,no motion,motion,motion,no motion,motion,no motion,no motion,"('r28', 0)","('r15', 1)",0,0,0,0,13:10:00,0.86812553324672,0,1,0,0,0,0,3,0,0,2,3,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,2,3,0,0
1240,motion,no motion,motion,no motion,no motion,motion,no motion,motion,"('r28', 0)","('c3', 0)",0,0,0,0,13:10:15,0.885842380864,0,1,1,0,1,0,2,0,0,2,3,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,3,0,0
1241,motion,motion,motion,motion,motion,no motion,motion,no motion,"('r28', 0)","('c3', 0)",0,0,0,0,13:10:30,0.86812553324672,1,1,0,0,1,0,2,0,0,2,3,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,2,1,0
1242,motion,motion,motion,motion,motion,no motion,motion,no motion,"('r28', 0)","('r6', 0)",0,0,0,0,13:10:45,0.86812553324672,1,1,0,0,1,0,2,0,0,2,3,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,2,1,0
1243,motion,no motion,motion,motion,no motion,motion,motion,no motion,"('c4', 2)","('r6', 0)",0,0,0,0,13:11:00,0.885842380864,1,1,0,0,1,0,2,0,0,2,3,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,2,0,0
1244,motion,no motion,motion,motion,motion,motion,motion,no motion,"('o1', 0)","('c3', 1)",0,0,0,0,13:11:15,0.86812553324672,1,1,1,0,1,0,1,0,0,2,3,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,2,0,0
1245,motion,no motion,no motion,motion,motion,no motion,motion,no motion,"('o1', 1)","('r5', 0)",0,0,0,0,13:11:30,0.8507630225817856,2,1,0,0,0,1,1,0,0,2,3,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,2,1,0
1246,motion,no motion,motion,motion,motion,motion,motion,no motion,"('o1', 1)","('r5', 0)",0,0,0,0,13:11:45,0.86812553324672,2,1,0,0,0,1,1,0,0,2,2,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,2,1,0
1247,motion,no motion,motion,motion,motion,motion,motion,no motion,"('o1', 1)","('r5', 0)",0,0,0,0,13:12:00,0.86812553324672,2,1,0,0,0,1,1,0,0,2,2,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,2,1,0
1248,motion,no motion,motion,motion,motion,motion,motion,no motion,"('o1', 1)","('r5', 0)",0,0,0,0,13:12:15,0.8507630225817856,2,1,0,0,0,1,0,0,0,2,2,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,1,2,1,0
1249,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('o1', 2)","('r9', 0)",0,0,0,0,13:12:30,0.8337477621301499,1,1,1,0,0,1,0,0,0,2,2,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,0,2,2,0
1250,motion,no motion,motion,motion,motion,motion,motion,no motion,"('o1', 2)","('r8', 0)",0,0,0,0,13:12:45,0.8507630225817856,0,1,2,0,0,1,0,0,0,1,2,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,1,2,2,0
1251,motion,no motion,motion,motion,motion,motion,no motion,no motion,"('o1', 1)","('r4', 0)",0,0,0,0,13:13:00,0.86812553324672,0,1,2,0,0,1,0,0,0,1,1,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,2,0,2,3,1,0
1252,motion,no motion,motion,motion,motion,motion,no motion,no motion,"('o1', 1)","('r4', 0)",0,1,0,1,13:13:15,0.885842380864,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,1,2,2,1,0
1253,motion,no motion,motion,motion,motion,motion,no motion,no motion,"('o1', 2)","('r4', 0)",0,0,0,1,13:13:30,0.885842380864,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,3,2,0
1254,motion,motion,motion,motion,motion,no motion,no motion,no motion,"('o1', 2)","('r4', 0)",0,0,0,0,13:13:45,0.9039207968,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,5,2,0
1255,motion,motion,motion,motion,motion,no motion,no motion,no motion,"('o1', 1)","('r4', 0)",0,0,0,0,13:14:00,0.9223681600000001,0,1,2,0,1,0,0,0,0,1,1,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,0,5,1,0
1256,motion,motion,motion,motion,motion,no motion,no motion,no motion,"('c3', 0)","('r4', 0)",0,0,0,3,13:14:15,0.9223681600000001,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,2,1,1,0,3,1,0
1257,motion,motion,motion,motion,motion,no motion,no motion,no motion,"('o1', 1)","('r4', 0)",0,0,0,1,13:14:30,0.9223681600000001,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,1,0,4,1,0
1258,motion,motion,motion,motion,motion,no motion,no motion,no motion,"('c3', 0)","('r8', 0)",0,1,0,0,13:14:45,0.9039207968,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,2,0,0,4,1,0
1259,motion,motion,motion,motion,motion,motion,no motion,no motion,"('r20', 0)","('r9', 0)",0,0,0,0,13:15:00,0.9223681600000001,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,0,0,4,1,0
1260,motion,motion,motion,motion,motion,motion,motion,no motion,"('r20', 0)","('r13', 0)",0,0,0,0,13:15:15,0.9411920000000001,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,1,1,0,1,4,1,0
1261,motion,motion,motion,motion,motion,motion,no motion,no motion,"('r20', 0)","('r13', 0)",0,0,0,1,13:15:30,0.9604000000000001,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,1,0,1,5,1,0
1262,motion,no motion,motion,motion,motion,no motion,no motion,no motion,"('r20', 0)","('r13', 0)",0,0,1,0,13:15:45,0.9800000000000002,0,1,1,0,0,0,1,0,1,1,2,0,0,0,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,5,1,0
1263,motion,no motion,motion,motion,motion,motion,no motion,no motion,"('c3', 1)","('r9', 1)",0,0,0,0,13:16:00,0.9800000000000002,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,1,4,2,0
1264,motion,motion,motion,motion,motion,no motion,no motion,no motion,"('r21', 0)","('r5', 1)",0,1,0,0,13:16:15,0.9604000000000001,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,1,0,4,2,0
1265,motion,no motion,motion,motion,motion,motion,no motion,no motion,"('r21', 0)","('r5', 0)",0,0,0,0,13:16:30,0.9411920000000001,0,1,1,0,0,0,1,0,2,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,1,1,4,1,0
1266,motion,no motion,motion,motion,motion,motion,no motion,no motion,"('r21', 0)","('r9', 0)",1,0,0,0,13:16:45,0.9411920000000001,1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,1,1,4,1,0
1267,motion,no motion,motion,motion,motion,no motion,no motion,no motion,"('r21', 0)","('r8', 0)",0,0,0,0,13:17:00,0.9223681600000001,1,0,1,2,0,0,0,0,0,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0
1268,motion,no motion,motion,motion,motion,no motion,no motion,no motion,"('c3', 0)","('r9', 0)",0,0,0,0,13:17:15,0.9223681600000001,1,0,1,2,0,0,0,0,0,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,0
1269,motion,no motion,motion,motion,no motion,motion,motion,no motion,"('r21', 0)","('r8', 0)",0,0,0,0,13:17:30,0.9039207968,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,4,1,0
1270,motion,no motion,motion,motion,motion,motion,motion,no motion,"('c3', 1)","('r4', 1)",0,0,0,0,13:17:45,0.9039207968,2,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,4,1,0
1271,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('c3', 1)","('r4', 1)",0,0,0,0,13:18:00,0.9223681600000001,2,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,4,1,0
1272,motion,no motion,motion,motion,motion,no motion,motion,motion,"('o1', 1)","('r2', 0)",0,0,0,0,13:18:15,0.9223681600000001,2,0,0,1,0,0,1,0,0,1,1,0,1,0,2,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
1273,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('c3', 0)","('r1', 2)",0,0,0,0,13:18:30,0.9223681600000001,2,0,0,1,0,0,1,0,0,1,1,0,1,0,2,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
1274,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r20', 0)","('r1', 2)",0,0,0,0,13:18:45,0.9223681600000001,2,0,0,1,0,0,1,0,0,1,1,0,1,0,2,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
1275,motion,no motion,motion,motion,motion,motion,motion,motion,"('r20', 0)","('r1', 2)",0,0,0,0,13:19:00,0.9039207968,2,0,0,1,0,0,1,0,0,1,1,0,0,0,2,1,1,0,2,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
1276,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('c3', 0)","('r3', 0)",0,0,0,0,13:19:15,0.9223681600000001,2,0,0,1,0,0,1,0,0,1,1,0,0,1,2,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
1277,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r21', 0)","('r7', 1)",0,0,0,0,13:19:30,0.9411920000000001,2,0,0,1,0,0,1,0,0,1,1,0,0,1,2,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
1278,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r21', 0)","('c1', 0)",0,0,0,0,13:19:45,0.9604000000000001,2,0,0,1,0,0,1,0,0,1,1,0,0,1,2,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
1279,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r21', 0)","('c1', 0)",0,0,0,1,13:20:00,0.9800000000000002,2,0,0,1,0,0,1,0,0,1,1,0,0,1,2,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,3,1,0
1280,motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r21', 0)","('c1', 0)",0,0,0,0,13:20:15,0.9604000000000001,2,0,0,1,0,0,1,0,0,1,1,0,0,1,2,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,3,1,0
1281,motion,no motion,motion,motion,motion,motion,motion,no motion,"('c3', 0)","('c1', 0)",0,0,0,1,13:20:30,0.9800000000000002,2,0,0,1,0,0,1,0,0,1,1,0,0,1,2,1,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,4,1,0
1282,no motion,no motion,motion,motion,motion,motion,motion,motion,"('c3', 1)","('c1', 0)",0,0,0,0,13:20:45,1.0000000000000002,2,0,0,1,0,0,1,0,0,1,1,0,0,1,2,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,4,1,0
1283,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('c3', 0)","('c1', 0)",0,0,0,0,13:21:00,1.0000000000000002,2,0,0,1,0,0,1,0,0,1,1,0,0,1,2,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,4,2,0
1284,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r18', 0)","('c1', 1)",0,0,0,0,13:21:15,1.0000000000000002,2,0,0,1,0,0,0,0,0,1,1,0,0,1,2,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0,4,2,0
1285,no motion,no motion,motion,motion,motion,motion,motion,motion,"('r18', 0)","('c2', 1)",0,0,0,0,13:21:30,1.0000000000000002,2,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,1,1,4,1,0
1286,motion,no motion,motion,no motion,motion,motion,motion,no motion,"('r18', 0)","('c2', 1)",0,0,0,0,13:21:45,1.0204081632653064,2,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,2,4,1,0
1287,no motion,no motion,motion,no motion,motion,motion,motion,motion,"('r18', 0)","('c2', 2)",0,0,0,0,13:22:00,1.0204081632653064,2,0,0,1,0,0,1,0,0,1,1,0,0,1,2,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,2,1,3,1,0
1288,no motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('c3', 0)","('c2', 1)",0,1,1,0,13:22:15,1.0204081632653064,2,0,0,1,0,0,1,0,0,1,1,0,0,1,2,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,1,0,3,1,0
1289,no motion,no motion,motion,motion,motion,no motion,motion,no motion,"('r16', 0)","('c2', 2)",0,1,0,0,13:22:30,1.0204081632653064,2,0,0,0,0,0,1,1,0,1,1,0,0,1,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,0,3,1,0
